Vehicle ID,Asset Label,Driver,Date,Department,Assigned Job,Last Location,Region
,,Unknown,,Construction,5/7/2025 4:31:24 PM,"""2023-007 Ector BI 20E Rehab Roadway,  10213 - 10217 W Highway 80,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/7/2025 4:39:38 PM,"""2023-007 Ector BI 20E Rehab Roadway,  10213 - 10217 W Highway 80,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/7/2025 4:46:41 PM,"""2023-007 Ector BI 20E Rehab Roadway,  10213 - 10217 W Highway 80,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/7/2025 4:49:54 PM,"""2023-007 Ector BI 20E Rehab Roadway,   S FM 1788,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/7/2025 4:58:58 PM,"""2023-007 Ector BI 20E Rehab Roadway,   S FM 1788,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/7/2025 5:17:37 PM,"""2023-007 Ector BI 20E Rehab Roadway,   S FM 1788,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/7/2025 5:36:28 PM,"""2023-007 Ector BI 20E Rehab Roadway,   S FM 1788,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/7/2025 5:40:24 PM,"""2023-007 Ector BI 20E Rehab Roadway,   S FM 1788,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/7/2025 5:47:27 PM,"""2023-007 Ector BI 20E Rehab Roadway,   S FM 1788,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/7/2025 5:54:30 PM,"""2023-007 Ector BI 20E Rehab Roadway,  12649 - 9545 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/7/2025 5:59:03 PM,"""WTX YARD (2),   Interstate 20E Bus,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/7/2025 6:05:27 PM,"""2023-007 Ector BI 20E Rehab Roadway,  2670 - 2688 Faudree Rd,  Odessa,  TX 79765""",Dallas
,,Unknown,,Construction,5/8/2025 6:01:14 AM,""" Billy Hext Rd,  Odessa,  TX 79765""",Dallas
,,Unknown,,Construction,5/8/2025 6:48:39 AM,"""2023-007 Ector BI 20E Rehab Roadway,  3248 - 3276 S FM 1788,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 7:07:00 AM,"""WTX YARD (2),  10213 - 10217 W Highway 80,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 7:07:21 AM,"""2023-007 Ector BI 20E Rehab Roadway,  12649 - 9545 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 7:07:55 AM,"""WTX YARD (2),  3248 - 3276 S FM 1788,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 7:22:39 AM,"""2023-007 Ector BI 20E Rehab Roadway,   W Industrial Ave,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 7:24:39 AM,"""WTX YARD (2),  4533 - 2209 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 8:16:42 AM,"""WTX YARD (2),  10219 - 10299 W Highway 80,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 8:25:33 AM,"""2023-007 Ector BI 20E Rehab Roadway,  12648 - 9544 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 8:31:26 AM,"""2023-007 Ector BI 20E Rehab Roadway,  2770 - 2796 Faudree Rd,  Odessa,  TX 79765""",Dallas
,,Unknown,,Construction,5/8/2025 8:44:43 AM,""" Billy Hext Rd,  Odessa,  TX 79765""",Dallas
,,Unknown,,Construction,5/8/2025 8:51:19 AM,"""6792 - 6898 Eastridge Rd,  Odessa,  TX 79762""",Dallas
,,Unknown,,Construction,5/8/2025 9:56:37 AM,"""2023-007 Ector BI 20E Rehab Roadway,  12649 - 9545 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 9:58:34 AM,"""WTX YARD (2),  10218 - 10298 W Highway 80,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 10:00:05 AM,"""2023-007 Ector BI 20E Rehab Roadway,  12649 - 9545 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 10:04:19 AM,"""WTX YARD (2),  8331 - 4535 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 10:09:15 AM,"""WTX YARD (2),   W Industrial Ave,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 10:18:15 AM,"""2023-007 Ector BI 20E Rehab Roadway,  3301 - 3799 S FM 1788,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 10:39:04 AM,"""2023-007 Ector BI 20E Rehab Roadway,  12649 - 9545 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 10:44:49 AM,"""WTX YARD (2),  8331 - 4535 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 10:45:10 AM,"""WTX YARD (2),  3209 - 3217 S FM 1788,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 10:53:13 AM,"""WTX YARD (2),  4533 - 2209 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 4:13:25 PM,"""WTX YARD (2),  10219 - 10299 W Highway 80,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 4:18:40 PM,"""2023-007 Ector BI 20E Rehab Roadway,  8331 - 4535 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 5:17:10 PM,"""WTX YARD (2),  10218 - 10298 W Highway 80,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 5:28:16 PM,"""2023-007 Ector BI 20E Rehab Roadway,  12648 - 9544 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/8/2025 5:39:56 PM,"""2023-007 Ector BI 20E Rehab Roadway,  2662 - 2668 Faudree Rd,  Odessa,  TX 79765""",Dallas
,,Unknown,,Construction,5/8/2025 6:56:39 PM,""" Billy Hext Rd,  Odessa,  TX 79765""",Dallas
,,Unknown,,Construction,5/9/2025 6:10:48 AM,""" Billy Hext Rd,  Odessa,  TX 79765""",Dallas
,,Unknown,,Construction,5/9/2025 6:22:55 AM,"""2023-007 Ector BI 20E Rehab Roadway,  12648 - 9544 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/9/2025 7:04:46 AM,"""2023-007 Ector BI 20E Rehab Roadway,  8331 - 4535 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/9/2025 7:05:40 AM,"""WTX YARD (2),  3209 - 3217 S FM 1788,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/9/2025 7:27:43 AM,"""WTX YARD (2),  4533 - 2209 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/9/2025 7:52:25 AM,"""WTX YARD (2),   W Highway 80 E,  Midland,  TX 79765""",Dallas
,,Unknown,,Construction,5/9/2025 8:04:43 AM,"""2023-007 Ector BI 20E Rehab Roadway,  12648 - 9544 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/9/2025 8:09:52 AM,"""WTX YARD (2),  12648 - 9544 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/9/2025 8:10:13 AM,"""WTX YARD (2),   W County Road 117,  Midland,  TX 79765""",Dallas
,,Unknown,,Construction,5/9/2025 8:18:26 AM,"""2023-007 Ector BI 20E Rehab Roadway,  2900 - 2946 Faudree Rd,  Odessa,  TX 79765""",Dallas
,,Unknown,,Construction,5/9/2025 8:28:51 AM,"""WTX YARD PIT,  182 - 100 Parks Village Dr,  Odessa,  TX 79762""",Dallas
,,Unknown,,Construction,5/9/2025 9:23:50 AM,"""2023-007 BI 20 (OFFICE),  183 - 101 Parks Village Dr,  Odessa,  TX 79762""",Dallas
,,Unknown,,Construction,5/9/2025 9:28:31 AM,"""WTX YARD PIT,  182 - 100 Parks Village Dr,  Odessa,  TX 79762""",Dallas
,,Unknown,,Construction,5/9/2025 9:29:57 AM,"""2023-007 BI 20 (OFFICE),  4699 - 4701 Yukon Rd,  Odessa,  TX 79762""",Dallas
,,Unknown,,Construction,5/9/2025 9:34:22 AM,"""WTX YARD PIT,   Yukon Rd,  Odessa,  TX 79762""",Dallas
,,Unknown,,Construction,5/9/2025 9:51:31 AM,"""6792 - 6898 Eastridge Rd,  Odessa,  TX 79762""",Dallas
,,Unknown,,Construction,5/9/2025 10:04:46 AM,"""2023-007 Ector BI 20E Rehab Roadway,  8330 - 4534 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/9/2025 10:31:01 AM,"""WTX YARD (2),  10218 - 10298 W Highway 80,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/9/2025 10:39:43 AM,"""2023-007 Ector BI 20E Rehab Roadway,  9542 - 8332 W County Road 117,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/9/2025 10:47:07 AM,"""2023-007 Ector BI 20E Rehab Roadway,   W Highway 80 E,  Midland,  TX 79706""",Dallas
,,Unknown,,Construction,5/9/2025 2:41:09 PM,""" S Highway 281,  Palo Pinto,  TX 76472""",Dallas
,,Unknown,,Construction,5/9/2025 2:56:21 PM,"""2024-019 (22) Tarrant VA Bridge Rehab,   Ranger Hwy,  Weatherford,  TX 76088""",Dallas
,,Unknown,,Construction,5/9/2025 2:58:39 PM,"""2024-019 (16) Tarrant VA Bridge Rehab,   W Interstate 20 S Service Rd,  Weatherford,  TX 76087""",Dallas
,,Unknown,,Construction,5/9/2025 3:28:48 PM,"""2024-019 (17) Tarrant VA Bridge Rehab,   I-20 E,  Fort Worth,  TX 76008""",Dallas
,,Unknown,,Construction,5/9/2025 3:35:26 PM,"""2023-014 (2) TARRANT IH 20 US 81 BR,   I-20 E,  Benbrook,  TX 76126""",Dallas
,,Unknown,,Construction,5/9/2025 3:44:39 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  5300 - 5310 Hensley Dr,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/9/2025 4:01:03 PM,"""DFW Yard,  9700 - 9830 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/10/2025 8:41:06 AM,"""4504 - 4400 Stepping Stone Dr,  Fort Worth,  TX 76123""",Dallas
,,Unknown,,Construction,5/10/2025 8:59:22 AM,"""202 - 298 Garden Acres Dr,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/10/2025 9:08:01 AM,"""DFW Yard,  9701 - 10229 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/10/2025 9:52:58 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   E R.L. Thornton Service Rd S,  Dallas,  TX 75202""",Dallas
,,Unknown,,Construction,5/10/2025 9:54:28 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2001 - 2015 Marilla St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/10/2025 10:17:16 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  500 - 574 S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 10:19:27 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2216 - 2224 Canton St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/10/2025 10:33:10 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   I-30 E,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 1:13:06 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 S,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 5:56:07 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2101 - 2199 Clarence St,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 5:57:49 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 5:58:46 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Grand Ave,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 6:09:28 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  577 - 599 S Good Latimer Expy,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/10/2025 6:11:01 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2216 - 2224 Canton St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/10/2025 6:23:50 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 S,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 8:43:09 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 S,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 8:49:30 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 8:51:24 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,  2149 - 2101 Cesar Chavez Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 8:55:33 PM,"""1904 - 1998 S Harwood St,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 9:12:15 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2500 - 2698 Taylor St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 9:14:27 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  416 - 498 Cesar Chavez Blvd,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/10/2025 11:04:36 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Ferris St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 11:10:54 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   US-75 N,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/10/2025 11:11:57 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2228 - 2338 Elm St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/10/2025 11:26:01 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Cesar Chavez Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 11:28:00 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 11:29:24 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   S Good Latimer Expy,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/10/2025 11:39:00 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-67 S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/11/2025 12:42:29 AM,"""601 - 699 Parkdale Ave,  Fort Worth,  TX 76105""",Dallas
,,Unknown,,Construction,5/11/2025 8:23:27 AM,"""4504 - 4400 Stepping Stone Dr,  Fort Worth,  TX 76123""",Dallas
,,Unknown,,Construction,5/11/2025 9:05:18 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   US-67 N,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/11/2025 9:05:57 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   E R.L. Thornton Service Rd S,  Dallas,  TX 75202""",Dallas
,,Unknown,,Construction,5/11/2025 9:13:30 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  576 - 598 S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 9:15:18 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2410 - 2412 Canton St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 11:33:12 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 S,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 11:36:36 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 11:46:18 AM,"""2000 - 2050 S Harwood St,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 11:48:51 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   S Good Latimer Expy,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 11:50:26 AM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 11:50:57 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2501 - 2699 Taylor St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 12:25:45 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2410 - 2412 Canton St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 2:26:40 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 S,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 2:30:34 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 2:31:46 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Grand Ave,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 2:33:49 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,  998 - 1244 S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 2:34:10 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  600 - 656 S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 3:03:49 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  577 - 599 S Good Latimer Expy,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 3:04:58 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2410 - 2412 Canton St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 3:17:37 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 S,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 3:50:46 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 3:52:22 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   S Good Latimer Expy,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 3:54:30 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,  998 - 1244 S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 3:54:52 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2500 - 2698 Taylor St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 4:08:37 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  577 - 599 S Good Latimer Expy,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 4:09:25 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2408 - 2408 Canton St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 4:42:37 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 S,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 4:44:43 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 4:45:43 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   S Good Latimer Expy,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 4:47:11 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,  1246 - 1326 S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 4:48:58 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Canton St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 5:51:01 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 S,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 5:55:52 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 5:56:58 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,  2408 - 2412 Grand Ave,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 5:59:01 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2501 - 2699 Taylor St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 6:30:01 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  501 - 575 S Good Latimer Expy,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 6:30:43 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Canton St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 7:02:43 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 S,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 7:06:40 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 7:07:46 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   S Good Latimer Expy,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 7:08:58 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,  1866 - 1898 S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 7:54:37 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  500 - 574 S Good Latimer Expy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 7:56:13 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Canton St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 8:22:46 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 S,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/11/2025 8:25:04 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 8:25:58 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   S Good Latimer Expy,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 8:34:08 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  501 - 575 S Good Latimer Expy,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 8:35:14 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Canton St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 8:52:46 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   I-45 S,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 8:54:59 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,   Martin Luther King Jr Blvd,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 8:56:29 PM,"""2023-034 DALLAS IH 45 BRIDGE MAINTENANCE,  2622 - 2620 S Good Latimer Expy,  Dallas,  TX 75215""",Dallas
,,Unknown,,Construction,5/11/2025 9:03:05 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2238 - 2232 Marilla St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/11/2025 9:06:38 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,  676 - 740 Hotel St,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/11/2025 9:53:11 PM,"""DFW Yard,  9700 - 9830 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/11/2025 10:04:23 PM,"""10801 - 10803 South Fwy,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 4:10:45 AM,"""4504 - 4400 Stepping Stone Dr,  Fort Worth,  TX 76123""",Dallas
,,Unknown,,Construction,5/13/2025 4:28:31 AM,"""DFW Yard,  9700 - 9830 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 4:37:17 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   I-20 E,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 7:55:46 AM,"""2022-008 Gregg CS Bridge Replacement,  101 - 143 Ware St,  Longview,  TX 75601""",Dallas
,,Unknown,,Construction,5/13/2025 8:05:10 AM,"""2022-008 Gregg CS Bridge Replacement,  750 - 848 S Fredonia St,  Longview,  TX 75602""",Dallas
,,Unknown,,Construction,5/13/2025 8:19:04 AM,"""2022-008 Gregg CS Bridge Replacement,  400 - 410 Marion Dr,  Longview,  TX 75602""",Dallas
,,Unknown,,Construction,5/13/2025 9:22:23 AM,"""2022-008 Gregg CS Bridge Replacement,  750 - 848 S Fredonia St,  Longview,  TX 75602""",Dallas
,,Unknown,,Construction,5/13/2025 9:31:38 AM,"""2022-008 Gregg CS Bridge Replacement,  602 - 698 S Fredonia St,  Longview,  TX 75602""",Dallas
,,Unknown,,Construction,5/13/2025 9:36:11 AM,"""2022-008 Gregg CS Bridge Replacement,  400 - 498 W Sabine St,  Longview,  TX 75601""",Dallas
,,Unknown,,Construction,5/13/2025 9:54:14 AM,"""2022-008 Gregg CS Bridge Replacement,  101 - 119 E Nelson St,  Longview,  TX 75601""",Dallas
,,Unknown,,Construction,5/13/2025 10:00:59 AM,"""2022-008 Gregg CS Bridge Replacement,  602 - 698 S Fredonia St,  Longview,  TX 75602""",Dallas
,,Unknown,,Construction,5/13/2025 10:39:59 AM,"""2022-008 Gregg CS Bridge Replacement,  101 - 119 E Nelson St,  Longview,  TX 75601""",Dallas
,,Unknown,,Construction,5/13/2025 10:47:14 AM,"""2022-008 Gregg CS Bridge Replacement,  122 - 220 E Nelson St,  Longview,  TX 75601""",Dallas
,,Unknown,,Construction,5/13/2025 11:41:50 AM,"""2022-008 Gregg CS Bridge Replacement,   Elliott St,  Longview,  TX 75601""",Dallas
,,Unknown,,Construction,5/13/2025 11:53:44 AM,"""2022-008 Gregg CS Bridge Replacement,  603 - 699 S Fredonia St,  Longview,  TX 75602""",Dallas
,,Unknown,,Construction,5/13/2025 1:17:11 PM,"""2022-008 Gregg CS Bridge Replacement,  100 - 298 W Nelson St,  Longview,  TX 75601""",Dallas
,,Unknown,,Construction,5/13/2025 1:47:34 PM,"""2022-008 Gregg CS Bridge Replacement,  121 - 215 E Nelson St,  Longview,  TX 75601""",Dallas
,,Unknown,,Construction,5/13/2025 2:36:05 PM,"""2022-008 Gregg CS Bridge Replacement,  603 - 699 S Fredonia St,  Longview,  TX 75602""",Dallas
